order_id,chemical_ordered,supplier,quantity_ordered,cost_usd,order_date
4572,Solvent A,Supplier Z,2702.32,3237.39,"Jul 10, 2023"
4573,Solvent A,Supplier B,1.66 kg,-50,"Jul 10, 2023"
4574,Buffer E,Supplier Y,2.52 kg,3768.81,"Jul 10, 2023"
4575,Solvent A,Supplier Z,2829.67,1762.16,"Jul 10, 2023"
4576,Solvent B,Supplier Y,,-50,10/07/2023
4577,Solvent B,Supplier A,1.24 kg,1140.6,"Jul 10, 2023"
4578,Catalyst C,Supplier B,3.55 kg,3451.68,2023-07-10 17:00:00
4579,Buffer E,Supplier A,3887.35,271.8,"Jul 10, 2023"
4580,Catalyst C,Supplier Y,2890.31,4165.14,
4581,Solvent B,Supplier X,1427.06,2936.99,2023-07-10 20:00:00
4582,Catalyst C,Supplier A,,339.27,"Jul 10, 2023"
4583,Buffer E,Supplier B,570.58,4365.22,10/07/2023
4584,Buffer E,Supplier A,4770.58,4394.62,10/07/2023
4585,Solvent A,Supplier Z,4356.52,4271.44,"Jul 11, 2023"
4586,Reactant D,Supplier A,421.45,3882.79,
4587,Solvent A,Supplier Y,915.8,3405.73,11/07/2023
4588,Buffer E,Supplier A,2947.36,2014.7,2023-07-11 03:00:00
4589,Solvent B,Supplier B,1238.91,724.88,
4590,Solvent B,Supplier A,4678.56,1479.44,11/07/2023
4591,Solvent A,Supplier A,3802.39,1768.03,
4592,Buffer E,Supplier B,1439.13,1822.48,11/07/2023
4593,Solvent B,Supplier A,129.9,2849.17,11/07/2023
4594,Buffer E,Supplier B,4017.29,1081.49,
4595,Solvent B,Supplier Y,2178.04,988.82,"Jul 11, 2023"
4596,Buffer E,Supplier B,3247.65,3598.97,"Jul 11, 2023"
4597,Catalyst C,Supplier Y,1.51 kg,87.13,
4598,Buffer E,Supplier Y,800.08,790.12,11/07/2023
4599,Buffer E,Supplier B,3409.03,2203.04,11/07/2023
4600,Solvent A,Supplier A,2306.59,787.96,11/07/2023
4601,Catalyst C,Supplier Z,1252.33,4801.07,11/07/2023
4602,Reactant D,Supplier B,774.38,3367.01,11/07/2023
4603,Solvent A,Supplier A,2944.35,2192.21,"Jul 11, 2023"
4604,Reactant D,Supplier Y,3655.19,605.66,11/07/2023
4605,Solvent B,Supplier X,1491.05,1956.67,
4606,Reactant D,Supplier Z,3702.2,3270.48,11/07/2023
4607,Buffer E,Supplier A,997.3,4845.63,11/07/2023
4608,Reactant D,Supplier Z,1758.24,2389.8,"Jul 11, 2023"
4609,Solvent A,Supplier X,3749.92,3477.44,2023-07-12 00:00:00
4610,Solvent A,Supplier X,3334.7,1017.03,2023-07-12 01:00:00
4611,Reactant D,Supplier X,1425.57,3136.99,12/07/2023
4612,Solvent A,Supplier B,0.7 kg,1233.32,"Jul 12, 2023"
4613,Solvent A,Supplier Z,308.12,1030.76,12/07/2023
4614,Reactant D,Supplier B,4205.78,2570.64,2023-07-12 05:00:00
4615,Catalyst C,Supplier X,468.2,1097.74,"Jul 12, 2023"
4616,Catalyst C,Supplier A,662.74,3620.57,
4617,Solvent B,Supplier X,1264.78,4689.82,
4618,Solvent A,Supplier B,2283.78,1998.33,"Jul 12, 2023"
4619,Reactant D,Supplier X,,1646.18,
4620,Solvent A,Supplier X,1312.65,920.63,"Jul 12, 2023"
4621,Buffer E,Supplier B,2763.19,1982.46,12/07/2023
4622,Solvent A,Supplier B,542.83,2820.19,12/07/2023
4623,Solvent A,Supplier A,2376.1,1896.2,2023-07-12 14:00:00
4624,Catalyst C,Supplier B,970.43,3134.23,12/07/2023
4625,Reactant D,Supplier A,1134.84,3329.0,12/07/2023
4626,Solvent A,Supplier Y,1897.46,534.26,2023-07-12 17:00:00
4627,Catalyst C,Supplier Y,3.83 kg,3504.02,"Jul 12, 2023"
4628,Solvent B,Supplier B,3745.53,4506.57,12/07/2023
4629,Catalyst C,Supplier X,2133.37,179.95,12/07/2023
4630,Catalyst C,Supplier Z,681.49,2779.19,12/07/2023
4631,Catalyst C,Supplier X,1475.39,3039.18,2023-07-12 22:00:00
4632,Solvent A,Supplier B,2576.24,3563.59,"Jul 12, 2023"
4633,Solvent A,Supplier A,4360.12,1959.55,2023-07-13 00:00:00
4634,Solvent B,Supplier X,4844.45,4102.62,
4635,Buffer E,Supplier Y,3223.61,2722.49,13/07/2023
4636,Buffer E,Supplier B,,2074.24,
4637,Buffer E,Supplier X,3497.92,3610.32,"Jul 13, 2023"
4638,Solvent B,Supplier X,1747.53,4640.51,13/07/2023
4639,Buffer E,Supplier A,3164.82,4069.41,
4640,Buffer E,Supplier A,1294.46,4656.79,
4641,Catalyst C,Supplier A,1408.24,1366.38,
4642,Solvent A,Supplier Z,468.61,636.64,13/07/2023
4643,Solvent A,Supplier B,2158.69,2695.03,13/07/2023
4644,Catalyst C,Supplier B,3129.06,269.93,13/07/2023
4645,Catalyst C,Supplier Y,3965.1,3389.22,13/07/2023
4646,Catalyst C,Supplier Y,4.07 kg,1238.01,2023-07-13 13:00:00
4647,Solvent A,Supplier B,4962.98,2299.03,
4648,Buffer E,Supplier X,530.0,3295.03,2023-07-13 15:00:00
4649,Catalyst C,Supplier B,2516.37,2441.32,"Jul 13, 2023"
4650,Solvent B,Supplier Z,2654.74,1218.51,
4651,Catalyst C,Supplier Y,4042.21,4407.83,13/07/2023
4652,Reactant D,Supplier Y,1405.16,3834.45,13/07/2023
4653,Catalyst C,Supplier Y,439.92,3025.31,13/07/2023
4654,Solvent A,Supplier B,1637.42,3507.77,2023-07-13 21:00:00
4655,Catalyst C,Supplier Y,4921.25,,13/07/2023
4656,Reactant D,Supplier Y,4507.26,1910.67,
4657,Solvent B,Supplier B,2.04 kg,842.55,
4658,Buffer E,Supplier X,4.39 kg,4027.78,"Jul 14, 2023"
4659,Catalyst C,Supplier Y,260.5,1936.17,
4660,Reactant D,Supplier Y,1639.6,3477.0,14/07/2023
4661,Reactant D,Supplier Y,3661.38,1534.71,
4662,Solvent B,Supplier Z,1185.12,3990.15,
4663,Solvent A,Supplier B,1.07 kg,570.95,2023-07-14 06:00:00
4664,Catalyst C,Supplier Y,4322.86,3143.82,
4665,Reactant D,Supplier Z,3118.17,4047.59,"Jul 14, 2023"
4666,Solvent B,Supplier X,4946.21,3318.24,
4667,Buffer E,Supplier X,759.88,3495.77,2023-07-14 10:00:00
4668,Reactant D,Supplier Z,1845.03,2653.65,2023-07-14 11:00:00
4669,Solvent B,Supplier X,1624.95,2817.21,
4670,Solvent A,Supplier A,4412.65,376.17,
4671,Solvent A,Supplier X,1350.95,1291.48,2023-07-14 14:00:00
4672,Reactant D,Supplier A,1831.96,3623.55,14/07/2023
4673,Reactant D,Supplier Z,799.89,4729.84,
4674,Catalyst C,Supplier A,3899.46,2731.82,2023-07-14 17:00:00
4675,Solvent B,Supplier X,1264.75,3641.68,
4676,Reactant D,Supplier Y,434.77,3433.72,2023-07-14 19:00:00
4677,Catalyst C,Supplier A,2232.03,4996.95,14/07/2023
4678,Catalyst C,Supplier X,2018.14,3985.27,"Jul 14, 2023"
4679,Reactant D,Supplier Y,970.29,3156.85,
4680,Solvent A,Supplier Z,754.63,620.04,
4681,Solvent B,Supplier Z,4493.13,1845.18,"Jul 15, 2023"
4682,Solvent B,Supplier B,432.44,-50,"Jul 15, 2023"
4683,Solvent A,Supplier Z,586.62,4275.69,
4684,Reactant D,Supplier B,1300.73,2258.56,15/07/2023
4685,Solvent B,Supplier Z,4768.91,2699.73,
4686,Reactant D,Supplier Z,518.38,4825.88,"Jul 15, 2023"
4687,Reactant D,Supplier Z,4098.47,4191.58,2023-07-15 06:00:00
4688,Catalyst C,Supplier B,4471.06,3959.61,15/07/2023
4689,Solvent A,Supplier B,1951.55,753.99,
4690,Reactant D,Supplier A,1540.08,162.7,
4691,Buffer E,Supplier X,3419.15,671.46,2023-07-15 10:00:00
4692,Solvent A,Supplier X,3542.91,3714.4,2023-07-15 11:00:00
4693,Solvent B,Supplier X,3.92 kg,2083.05,15/07/2023
4694,Catalyst C,Supplier Z,4169.78,631.47,15/07/2023
4695,Solvent B,Supplier X,,3708.15,
4696,Solvent B,Supplier B,3466.11,1013.19,
4697,Solvent A,Supplier A,761.04,2965.76,"Jul 15, 2023"
4698,Solvent B,Supplier Y,2602.58,3720.64,
4699,Reactant D,Supplier A,3103.15,,2023-07-15 18:00:00
4700,Solvent B,Supplier X,892.49,4968.5,15/07/2023
4701,Catalyst C,Supplier X,474.88,2199.11,
4702,Catalyst C,Supplier B,1054.26,1593.44,15/07/2023
4703,Buffer E,Supplier A,2160.88,1045.92,
4704,Catalyst C,Supplier B,4450.42,2543.71,2023-07-15 23:00:00
4705,Solvent B,Supplier B,2.71 kg,4269.78,"Jul 16, 2023"
4706,Catalyst C,Supplier Y,3767.62,4737.23,"Jul 16, 2023"
4707,Solvent A,Supplier B,953.31,4861.67,16/07/2023
4708,Catalyst C,Supplier B,619.29,2680.32,2023-07-16 03:00:00
4709,Reactant D,Supplier Y,1274.13,3046.04,2023-07-16 04:00:00
4710,Solvent A,Supplier Z,1638.01,2928.62,2023-07-16 05:00:00
4711,Buffer E,Supplier Z,2.79 kg,2356.56,
4712,Reactant D,Supplier Y,4418.09,803.59,"Jul 16, 2023"
4713,Solvent B,Supplier B,2187.85,374.02,2023-07-16 08:00:00
4714,Solvent B,Supplier X,2642.11,2211.36,
4715,Solvent B,Supplier A,122.61,971.53,16/07/2023
4716,Reactant D,Supplier X,263.23,4438.93,
4717,Reactant D,Supplier X,510.47,3820.41,
4718,Reactant D,Supplier B,3525.07,3111.11,2023-07-16 13:00:00
4719,Solvent A,Supplier A,2482.34,284.69,16/07/2023
4720,Solvent A,Supplier A,1045.51,3130.11,"Jul 16, 2023"
4721,Solvent B,Supplier Z,3003.74,3124.29,16/07/2023
4722,Catalyst C,Supplier Y,2768.6,2224.1,16/07/2023
4723,Solvent B,Supplier B,535.12,3305.88,16/07/2023
4724,Buffer E,Supplier A,3238.02,4296.68,16/07/2023
4725,Solvent A,Supplier B,3859.06,3802.03,2023-07-16 20:00:00
4726,Reactant D,Supplier Z,1504.12,2393.5,
4727,Solvent A,Supplier X,3.47 kg,1348.31,"Jul 16, 2023"
4728,Reactant D,Supplier A,1078.63,2415.29,"Jul 16, 2023"
4729,Buffer E,Supplier Z,3807.97,4732.56,
4730,Buffer E,Supplier B,4567.69,4108.93,"Jul 17, 2023"
4731,Solvent A,Supplier Z,2265.15,183.85,17/07/2023
4732,Reactant D,Supplier Z,1298.65,3925.67,2023-07-17 03:00:00
4733,Buffer E,Supplier Z,2055.97,894.26,17/07/2023
4734,Solvent B,Supplier Z,1325.38,2877.0,17/07/2023
4735,Solvent B,Supplier Z,106.07,4042.26,2023-07-17 06:00:00
4736,Reactant D,Supplier Z,3287.24,2828.38,"Jul 17, 2023"
4737,Solvent A,Supplier Y,308.38,2049.11,2023-07-17 08:00:00
4738,Buffer E,Supplier B,1130.91,1640.27,
4739,Solvent A,Supplier X,3640.0,1560.25,
4740,Solvent B,Supplier B,3362.05,4195.27,
4741,Buffer E,Supplier A,459.31,4134.0,2023-07-17 12:00:00
4742,Solvent A,Supplier A,3334.27,4125.71,
4743,Catalyst C,Supplier B,4.66 kg,1449.51,17/07/2023
4744,Reactant D,Supplier Z,465.06,4004.64,17/07/2023
4745,Reactant D,Supplier Y,2136.87,231.34,
4746,Catalyst C,Supplier X,3674.23,1071.96,
4747,Solvent B,Supplier Z,3371.84,2596.79,
4748,Buffer E,Supplier B,1.21 kg,2063.39,
4749,Reactant D,Supplier B,899.03,603.85,2023-07-17 20:00:00
4750,Catalyst C,Supplier Y,3942.81,256.52,2023-07-17 21:00:00
4751,Catalyst C,Supplier Y,4785.6,3075.3,17/07/2023
4752,Solvent B,Supplier B,3861.16,1601.73,"Jul 17, 2023"
4753,Solvent B,Supplier Z,4.82 kg,129.01,18/07/2023
4754,Solvent A,Supplier Z,3064.48,2182.93,2023-07-18 01:00:00
4755,Reactant D,Supplier Z,4652.58,1568.5,18/07/2023
4756,Solvent A,Supplier X,3483.13,2904.21,18/07/2023
4757,Catalyst C,Supplier X,4.55 kg,4652.58,2023-07-18 04:00:00
4758,Buffer E,Supplier Z,891.79,1573.94,"Jul 18, 2023"
4759,Buffer E,Supplier B,4096.27,4985.83,2023-07-18 06:00:00
4760,Solvent B,Supplier Y,1064.05,475.92,18/07/2023
4761,Buffer E,Supplier A,0.23 kg,486.98,2023-07-18 08:00:00
4762,Buffer E,Supplier Y,2636.17,3579.15,"Jul 18, 2023"
4763,Buffer E,Supplier Y,1659.43,3755.73,"Jul 18, 2023"
4764,Catalyst C,Supplier A,0.31 kg,2143.21,2023-07-18 11:00:00
4765,Buffer E,Supplier Z,4903.49,1465.94,2023-07-18 12:00:00
4766,Buffer E,Supplier Y,3365.68,3980.31,2023-07-18 13:00:00
4767,Buffer E,Supplier A,4518.88,4783.38,
4768,Solvent A,Supplier B,4995.5,4950.01,18/07/2023
4769,Catalyst C,Supplier B,2020.64,3190.55,18/07/2023
4770,Solvent B,Supplier B,1348.21,3713.57,"Jul 18, 2023"
4771,Solvent A,Supplier Z,1001.03,4120.12,18/07/2023
4772,Reactant D,Supplier Y,2624.42,4004.41,
4773,Catalyst C,Supplier Y,3.07 kg,4967.29,"Jul 18, 2023"
4774,Catalyst C,Supplier X,2414.87,4061.64,2023-07-18 21:00:00
4775,Reactant D,Supplier B,1997.53,3329.73,2023-07-18 22:00:00
4776,Reactant D,Supplier Z,924.54,1912.27,"Jul 18, 2023"
4777,Reactant D,Supplier A,2265.11,3010.03,"Jul 19, 2023"
4778,Solvent B,Supplier Z,517.69,4407.78,"Jul 19, 2023"
4779,Buffer E,Supplier Y,4338.73,1562.13,
4780,Catalyst C,Supplier B,0.33 kg,201.73,2023-07-19 03:00:00
4781,Buffer E,Supplier X,1965.17,1669.55,
4782,Buffer E,Supplier Z,590.68,4803.14,2023-07-19 05:00:00
4783,Reactant D,Supplier X,3897.4,3980.63,"Jul 19, 2023"
4784,Solvent B,Supplier Y,1632.41,976.34,
4785,Solvent A,Supplier A,654.22,109.4,19/07/2023
4786,Solvent B,Supplier Z,2704.31,3362.14,2023-07-19 09:00:00
4787,Buffer E,Supplier Y,4589.76,2916.09,"Jul 19, 2023"
4788,Solvent B,Supplier B,4552.36,460.76,"Jul 19, 2023"
4789,Reactant D,Supplier Z,1323.29,4831.68,
4790,Solvent A,Supplier X,3626.33,3108.08,19/07/2023
4791,Reactant D,Supplier Z,248.39,3275.03,19/07/2023
4792,Solvent A,Supplier Y,746.07,4275.31,2023-07-19 15:00:00
4793,Buffer E,Supplier Y,2547.41,1718.46,2023-07-19 16:00:00
4794,Solvent A,Supplier X,1220.91,2813.35,2023-07-19 17:00:00
4795,Solvent A,Supplier Y,4011.48,2902.13,
4796,Solvent A,Supplier Z,4.66 kg,4838.41,"Jul 19, 2023"
4797,Solvent B,Supplier X,121.23,700.86,
4798,Solvent B,Supplier Y,1241.29,3806.62,"Jul 19, 2023"
4799,Buffer E,Supplier Y,2253.81,2897.0,"Jul 19, 2023"
4800,Solvent A,Supplier Z,2859.09,4234.63,"Jul 19, 2023"
4801,Catalyst C,Supplier Y,4587.92,4168.16,20/07/2023
4802,Buffer E,Supplier Z,4470.23,109.55,
4803,Solvent A,Supplier B,3222.13,1319.45,
4804,Solvent A,Supplier Z,1361.2,945.05,
4805,Solvent B,Supplier A,3938.11,2335.47,20/07/2023
4806,Buffer E,Supplier Y,1092.99,4531.17,20/07/2023
4807,Solvent A,Supplier B,4829.34,74.78,"Jul 20, 2023"
4808,Solvent A,Supplier X,128.62,2466.55,20/07/2023
4809,Buffer E,Supplier A,2.89 kg,4429.73,2023-07-20 08:00:00
4810,Catalyst C,Supplier X,,4634.75,2023-07-20 09:00:00
4811,Buffer E,Supplier A,2097.24,3303.63,2023-07-20 10:00:00
4812,Buffer E,Supplier B,3211.17,4157.27,
4813,Catalyst C,Supplier B,3479.03,1654.14,2023-07-20 12:00:00
4814,Buffer E,Supplier B,3949.29,1465.5,20/07/2023
4815,Solvent A,Supplier A,3007.31,293.14,
4816,Buffer E,Supplier Z,1331.46,2540.85,
4817,Catalyst C,Supplier X,4457.34,2306.37,2023-07-20 16:00:00
4818,Reactant D,Supplier Z,4074.43,1890.98,"Jul 20, 2023"
4819,Buffer E,Supplier Z,,611.0,"Jul 20, 2023"
4820,Solvent B,Supplier Y,4149.9,1192.28,20/07/2023
4821,Solvent A,Supplier X,4865.96,1058.19,2023-07-20 20:00:00
4822,Solvent A,Supplier A,3222.37,4722.64,20/07/2023
4823,Solvent B,Supplier Y,1480.85,4833.98,"Jul 20, 2023"
4824,Solvent B,Supplier Y,3072.31,66.94,"Jul 20, 2023"
4825,Buffer E,Supplier B,1778.42,894.21,2023-07-21 00:00:00
4826,Solvent B,Supplier A,3412.14,4449.46,"Jul 21, 2023"
4827,Reactant D,Supplier Z,2769.52,239.78,"Jul 21, 2023"
4828,Catalyst C,Supplier Z,4654.5,4720.08,"Jul 21, 2023"
4829,Solvent B,Supplier Z,3127.75,1931.32,2023-07-21 04:00:00
4830,Solvent B,Supplier B,1148.51,2716.49,2023-07-21 05:00:00
4831,Reactant D,Supplier Z,3.65 kg,3830.91,"Jul 21, 2023"
4832,Solvent A,Supplier X,1574.3,1257.33,"Jul 21, 2023"
4833,Solvent A,Supplier Z,1434.72,548.34,
4834,Buffer E,Supplier Z,2019.71,4059.24,2023-07-21 09:00:00
4835,Reactant D,Supplier X,158.78,4923.9,21/07/2023
4836,Catalyst C,Supplier B,4848.79,3310.95,21/07/2023
4837,Catalyst C,Supplier Y,2708.42,4134.86,"Jul 21, 2023"
4838,Reactant D,Supplier A,3890.12,4709.5,"Jul 21, 2023"
4839,Catalyst C,Supplier B,1363.48,1181.47,
4840,Solvent A,Supplier Z,3758.43,1784.51,
4841,Catalyst C,Supplier Y,2879.14,1134.18,2023-07-21 16:00:00
4842,Catalyst C,Supplier A,2178.31,355.83,21/07/2023
4843,Reactant D,Supplier A,4856.28,3674.77,
4844,Reactant D,Supplier A,2.52 kg,771.01,21/07/2023
4845,Catalyst C,Supplier X,3321.55,508.91,
4846,Solvent B,Supplier X,175.18,1820.29,"Jul 21, 2023"
4847,Reactant D,Supplier Y,1577.13,349.75,
4848,Buffer E,Supplier Z,,938.81,
4849,Buffer E,Supplier Y,3818.9,396.21,2023-07-22 00:00:00
4850,Solvent A,Supplier Z,2730.09,4392.53,"Jul 22, 2023"
4851,Catalyst C,Supplier B,4510.78,3909.69,"Jul 22, 2023"
4852,Solvent B,Supplier A,2482.48,4304.6,2023-07-22 03:00:00
4853,Solvent A,Supplier A,2875.88,4348.24,22/07/2023
4854,Catalyst C,Supplier X,1972.55,4725.32,"Jul 22, 2023"
4855,Reactant D,Supplier B,3138.2,973.94,"Jul 22, 2023"
4856,Buffer E,Supplier B,1.66 kg,4505.04,2023-07-22 07:00:00
4857,Solvent B,Supplier Z,1988.91,2648.94,22/07/2023
4858,Buffer E,Supplier B,4835.0,872.84,"Jul 22, 2023"
4859,Reactant D,Supplier X,645.41,3296.08,2023-07-22 10:00:00
4860,Catalyst C,Supplier Z,615.75,1668.65,"Jul 22, 2023"
4861,Reactant D,Supplier Y,312.25,280.02,
4862,Reactant D,Supplier Z,1668.22,439.31,22/07/2023
4863,Buffer E,Supplier Y,2051.32,2147.39,
4864,Solvent B,Supplier Z,563.13,4141.09,22/07/2023
4865,Reactant D,Supplier A,2.79 kg,1589.59,2023-07-22 16:00:00
4866,Buffer E,Supplier Y,2958.18,3842.32,"Jul 22, 2023"
4867,Solvent B,Supplier X,3780.03,325.93,"Jul 22, 2023"
4868,Catalyst C,Supplier Y,4882.24,1998.98,2023-07-22 19:00:00
4869,Catalyst C,Supplier Y,3134.83,680.83,"Jul 22, 2023"
4870,Solvent A,Supplier Z,647.09,4324.56,
4871,Buffer E,Supplier A,533.77,4841.29,2023-07-22 22:00:00
4872,Solvent B,Supplier Z,3909.98,1661.8,
4873,Reactant D,Supplier Z,3286.64,4944.87,23/07/2023
4874,Catalyst C,Supplier A,893.38,3773.92,"Jul 23, 2023"
4875,Solvent B,Supplier Z,1341.46,56.11,
4876,Buffer E,Supplier A,3776.18,2452.1,"Jul 23, 2023"
4877,Solvent A,Supplier X,2874.16,4178.8,23/07/2023
4878,Catalyst C,Supplier A,2966.5,2692.68,"Jul 23, 2023"
4879,Solvent B,Supplier B,1.13 kg,2772.31,23/07/2023
4880,Solvent B,Supplier A,3182.38,2266.11,2023-07-23 07:00:00
4881,Solvent B,Supplier A,3876.08,2005.44,"Jul 23, 2023"
4882,Buffer E,Supplier B,4437.74,185.61,2023-07-23 09:00:00
4883,Buffer E,Supplier A,3709.91,3127.58,23/07/2023
4884,Buffer E,Supplier Y,2924.24,3845.3,2023-07-23 11:00:00
4885,Reactant D,Supplier Z,3398.97,3961.38,
4886,Solvent B,Supplier Z,2477.05,3141.95,2023-07-23 13:00:00
4887,Catalyst C,Supplier X,1211.8,1739.32,
4888,Buffer E,Supplier X,4422.81,161.92,23/07/2023
4889,Buffer E,Supplier B,2709.85,4484.11,23/07/2023
4890,Solvent B,Supplier Y,3012.16,2173.78,"Jul 23, 2023"
4891,Buffer E,Supplier X,4951.53,3025.82,
4892,Reactant D,Supplier Z,4926.58,1013.05,"Jul 23, 2023"
4893,Reactant D,Supplier X,2972.92,752.68,"Jul 23, 2023"
4894,Buffer E,Supplier X,266.39,479.75,23/07/2023
4895,Solvent B,Supplier A,2.04 kg,4003.89,2023-07-23 22:00:00
4896,Solvent B,Supplier X,4692.74,3249.98,23/07/2023
4897,Solvent B,Supplier B,1512.7,3124.74,24/07/2023
4898,Solvent A,Supplier Z,4996.42,4601.02,2023-07-24 01:00:00
4899,Buffer E,Supplier B,513.16,835.63,
4900,Solvent B,Supplier B,2883.76,892.83,
4901,Reactant D,Supplier Y,2625.7,987.87,2023-07-24 04:00:00
4902,Catalyst C,Supplier A,1351.23,2145.68,2023-07-24 05:00:00
4903,Catalyst C,Supplier B,4748.17,4377.4,"Jul 24, 2023"
4904,Solvent B,Supplier Y,3133.94,4413.3,2023-07-24 07:00:00
4905,Catalyst C,Supplier Z,1.23 kg,2973.41,2023-07-24 08:00:00
4906,Catalyst C,Supplier Z,1981.84,3307.81,"Jul 24, 2023"
4907,Solvent A,Supplier Y,3.63 kg,4493.92,
4908,Reactant D,Supplier B,1558.71,3139.88,2023-07-24 11:00:00
4909,Reactant D,Supplier B,4410.07,1187.51,2023-07-24 12:00:00
4910,Solvent A,Supplier A,911.8,3539.32,"Jul 24, 2023"
4911,Solvent A,Supplier A,1396.07,3860.96,2023-07-24 14:00:00
4912,Catalyst C,Supplier Z,810.0,3194.96,"Jul 24, 2023"
4913,Buffer E,Supplier A,610.48,1404.17,24/07/2023
4914,Catalyst C,Supplier Y,1571.55,2029.59,"Jul 24, 2023"
4915,Solvent A,Supplier Z,4995.98,2379.43,24/07/2023
4916,Reactant D,Supplier B,562.21,769.23,24/07/2023
4917,Catalyst C,Supplier Z,1143.71,2288.51,"Jul 24, 2023"
4918,Buffer E,Supplier X,1430.92,847.93,"Jul 24, 2023"
4919,Catalyst C,Supplier Z,3133.74,2522.29,"Jul 24, 2023"
4920,Solvent B,Supplier A,3752.19,301.51,
4921,Catalyst C,Supplier Y,3784.48,4745.23,2023-07-25 00:00:00
4922,Solvent A,Supplier B,142.32,1269.41,"Jul 25, 2023"
4923,Reactant D,Supplier B,3294.07,2361.72,25/07/2023
4924,Reactant D,Supplier A,3190.61,212.12,25/07/2023
4925,Solvent A,Supplier A,2636.51,1003.97,"Jul 25, 2023"
4926,Solvent B,Supplier A,1958.12,3481.56,2023-07-25 05:00:00
4927,Solvent A,Supplier X,4007.48,603.41,2023-07-25 06:00:00
4928,Catalyst C,Supplier Y,1785.02,3159.34,2023-07-25 07:00:00
4929,Solvent A,Supplier X,1227.06,60.24,25/07/2023
4930,Solvent A,Supplier A,1619.47,2351.8,"Jul 25, 2023"
4931,Solvent B,Supplier Y,2254.27,3620.65,"Jul 25, 2023"
4932,Catalyst C,Supplier A,1148.88,4635.15,"Jul 25, 2023"
4933,Buffer E,Supplier Y,3077.1,2489.54,25/07/2023
4934,Buffer E,Supplier B,4432.63,4210.64,"Jul 25, 2023"
4935,Reactant D,Supplier X,3017.75,4022.83,25/07/2023
4936,Solvent A,Supplier A,2288.67,1514.07,25/07/2023
4937,Reactant D,Supplier A,4004.66,4379.93,2023-07-25 16:00:00
4938,Solvent B,Supplier Z,3.77 kg,3219.4,"Jul 25, 2023"
4939,Buffer E,Supplier B,1898.58,565.71,"Jul 25, 2023"
4940,Solvent A,Supplier A,3.06 kg,4698.61,
4941,Solvent B,Supplier X,3676.23,924.55,2023-07-25 20:00:00
4942,Solvent B,Supplier B,1302.77,2378.29,25/07/2023
4943,Solvent A,Supplier A,1894.74,2358.51,2023-07-25 22:00:00
4944,Solvent B,Supplier X,618.3,3144.92,
4945,Solvent A,Supplier Z,4939.63,3341.54,2023-07-26 00:00:00
4946,Solvent A,Supplier Z,520.8,1202.89,2023-07-26 01:00:00
4947,Catalyst C,Supplier X,926.17,1794.59,
4948,Reactant D,Supplier B,2.45 kg,765.72,2023-07-26 03:00:00
4949,Solvent B,Supplier X,4339.83,673.78,2023-07-26 04:00:00
4950,Solvent B,Supplier X,1843.82,4134.08,
4951,Catalyst C,Supplier Z,3866.12,3766.07,
4952,Catalyst C,Supplier Z,3412.57,2241.28,26/07/2023
4953,Catalyst C,Supplier Z,3229.45,524.75,
4954,Buffer E,Supplier A,4240.58,2277.11,"Jul 26, 2023"
4955,Buffer E,Supplier A,0.17 kg,1507.56,"Jul 26, 2023"
4956,Buffer E,Supplier Y,4652.85,3900.7,"Jul 26, 2023"
4957,Solvent A,Supplier A,,528.36,26/07/2023
4958,Solvent B,Supplier B,4695.55,2284.27,2023-07-26 13:00:00
4959,Reactant D,Supplier B,3988.58,,
4960,Solvent A,Supplier Z,4405.1,4929.34,26/07/2023
4961,Solvent B,Supplier X,1095.08,493.56,2023-07-26 16:00:00
4962,Solvent B,Supplier Z,1664.22,614.1,
4963,Catalyst C,Supplier X,1644.58,4940.84,2023-07-26 18:00:00
4964,Catalyst C,Supplier Z,634.92,2057.84,
4965,Solvent A,Supplier Z,3674.94,3731.39,"Jul 26, 2023"
4966,Catalyst C,Supplier B,767.24,3928.2,
4967,Solvent B,Supplier X,357.29,1607.07,
4968,Catalyst C,Supplier Y,3899.69,1110.79,26/07/2023
4969,Buffer E,Supplier Y,4532.85,1416.65,27/07/2023
4970,Catalyst C,Supplier Z,3844.2,3833.75,27/07/2023
4971,Solvent B,Supplier Z,4144.23,4210.37,"Jul 27, 2023"
4972,Solvent A,Supplier B,3018.55,3512.55,"Jul 27, 2023"
4973,Reactant D,Supplier X,4449.96,2234.08,
4974,Catalyst C,Supplier Z,2533.85,1349.69,27/07/2023
4975,Solvent B,Supplier Y,4.94 kg,2154.98,"Jul 27, 2023"
4976,Reactant D,Supplier X,606.73,4576.91,"Jul 27, 2023"
4977,Reactant D,Supplier Z,4064.99,4322.82,
4978,Buffer E,Supplier X,3242.81,1650.71,
4979,Reactant D,Supplier B,2945.17,1673.31,2023-07-27 10:00:00
4980,Solvent B,Supplier Y,3656.47,3910.87,2023-07-27 11:00:00
4981,Solvent B,Supplier X,4217.43,2161.54,
4982,Catalyst C,Supplier Y,4328.13,2884.98,2023-07-27 13:00:00
4983,Catalyst C,Supplier Z,959.37,2140.47,"Jul 27, 2023"
4984,Catalyst C,Supplier A,1065.48,1249.58,
4985,Reactant D,Supplier X,179.22,984.83,
4986,Reactant D,Supplier Y,0.75 kg,740.73,27/07/2023
4987,Buffer E,Supplier X,1393.02,106.54,"Jul 27, 2023"
